summary_nr,fatality_ind,partition
201037082,0,train
201037090,0,train
201037108,1,test
201037116,0,train
201037124,0,test
201037132,0,train
201037140,0,test
201037157,0,test
201037165,0,train
201037173,0,train
201037181,0,train
201037199,0,train
201037207,1,test
201037231,1,test
201037249,0,train
201037256,0,test
201037264,1,test
201037272,0,test
201037280,0,test
201037298,0,train
201037322,0,test
201037330,1,train
201037348,0,test
201037355,0,test
201037363,0,test
201037371,0,test
201037389,0,train
201037397,0,test
201037405,1,test
201037413,0,train
201037421,0,test
201037439,1,train
201037447,1,test
201037454,0,train
201037462,0,test
201037470,0,test
201037488,0,test
201037496,0,test
201037504,0,test
201037512,0,train
201037520,0,test
201037538,1,test
201037546,1,test
201037553,0,test
201037561,1,test
201037579,0,test
201037587,0,train
201037595,0,test
201037603,0,train
201037611,0,test
201037629,0,test
201037637,0,test
201037645,0,train
201037652,0,test
201037660,0,train
201037678,0,train
201037686,0,test
201037694,0,test
201037702,0,test
201037710,0,test
201037728,0,train
201037736,0,test
201037744,0,test
201037751,0,test
201037769,1,test
201037777,0,test
201037785,0,train
201037793,0,test
201037801,0,test
201037819,0,test
201037827,0,test
201037835,0,test
201037843,0,train
201037868,0,train
201037876,0,test
201037884,0,test
201037892,0,train
201037900,0,test
201037918,0,test
201037926,0,train
201037934,0,test
201037942,0,train
201037959,0,test
201037967,0,test
201037975,0,test
201037983,0,train
201037991,0,test
201038015,0,test
201038023,1,test
201038031,0,test
201038049,1,test
201038056,0,test
201038064,0,test
201038072,0,train
201038080,0,test
201038098,0,train
201038106,0,test
201038114,0,test
201038122,1,test
201038130,0,train
201038148,0,train
201038155,1,train
201038163,0,train
201038171,0,test
201038189,0,test
201038197,1,test
201038205,0,test
201038213,0,train
201038221,0,test
201038239,0,train
201038247,0,train
201038254,0,train
201038262,0,test
201038288,0,test
201038296,0,test
201038304,0,test
201038312,0,test
201038320,0,test
201038338,0,train
201038346,0,test
201038353,0,test
201038361,0,test
201038379,1,test
201038387,1,train
201038395,0,train
201038403,1,test
201038411,0,test
201038429,0,train
201038437,0,test
201038445,0,test
201038452,0,test
201038460,0,test
201038478,0,test
201038486,1,test
201038494,0,train
201038502,0,train
201038510,0,train
201038528,0,test
201038536,0,test
201038544,0,test
201038569,0,test
201038577,0,train
201038585,0,train
201038593,0,train
201038601,0,test
201038619,1,train
201038627,0,test
201038635,0,test
201038643,0,test
201038650,0,train
201038668,0,train
201038676,0,test
201038684,0,test
201038692,0,test
201038700,0,test
201038718,0,test
201038726,0,test
201038734,0,train
201038742,0,train
201038759,0,test
201038767,0,train
201038775,0,train
201038783,0,test
201038791,0,test
201038809,0,test
201038817,0,test
201038825,0,train
201038833,0,test
201038841,0,test
201038858,0,test
201038866,0,test
201038874,0,test
201038882,0,train
201038890,0,test
201038908,0,test
201038916,0,test
201038924,0,test
201038932,0,test
201038957,0,train
201038965,0,test
201038973,0,test
201038981,0,test
201038999,0,test
201039005,0,test
201039013,0,test
201039021,0,test
201039039,1,train
201039047,0,test
201039054,0,test
201039062,0,train
201039070,0,test
201039088,0,test
201039096,0,test
201039104,0,train
201039112,1,train
201039120,0,test
201039138,0,test
201039146,1,test
201039187,0,test
201039195,1,test
201039203,0,test
201039211,0,test
201039237,0,train
201039245,0,test
201039252,0,train
201039260,1,test
201039278,0,train
201039286,0,test
201039294,0,test
201039302,0,train
201039310,0,test
201039328,1,test
201039351,0,train
201039369,0,test
201039377,0,test
201039385,0,train
201039393,0,test
201039401,0,test
201039419,0,test
201039427,0,train
201039435,0,test
201039443,0,test
201039450,0,test
201039468,0,train
201039476,0,test
201039484,0,test
201039492,1,test
201039500,0,train
201039518,0,test
201039526,0,test
201039542,1,train
201039575,0,test
201039583,1,test
201039591,0,test
201039609,0,test
201039625,0,test
201039633,0,test
201039641,1,test
201039658,1,test
201039666,0,test
201039674,0,test
201039682,0,test
201039690,0,test
201039708,0,train
201039716,0,test
201039724,0,train
201039732,0,test
201039740,0,train
201039765,0,test
201039773,0,test
201039799,1,train
201039807,0,train
201039823,0,train
201039849,0,test
201039856,0,test
201039864,0,test
201039872,0,test
201039880,1,test
201039898,0,train
201039906,1,train
201039914,0,train
201039930,0,train
201039963,0,test
201039971,0,test
201039989,0,test
201039997,0,test
201040029,0,train
201040037,0,train
201040045,1,test
201040052,1,test
201040078,0,test
201040086,0,test
201040094,1,train
201040102,1,test
201040110,1,test
201040128,0,test
201040136,0,test
201040144,1,test
201040151,0,test
201040177,0,test
201040185,1,test
201040201,1,test
201040227,1,test
201040235,0,test
201040243,0,train
201040250,1,test
201040268,0,test
201040276,1,train
201040284,0,train
201040292,0,test
201040300,0,train
201040318,0,test
201040326,0,test
201040334,1,test
201040342,0,test
201040359,1,train
201040367,1,test
201040375,1,test
201040383,1,train
201040391,1,test
201040409,0,test
201040417,1,test
201040433,1,test
201040441,1,test
201040458,1,test
201040466,1,test
201040482,1,train
201040490,1,train
201040508,1,test
201040516,1,test
201040524,1,test
201040532,1,test
201040557,1,test
201040565,1,test
201040573,1,train
201040581,1,test
201040599,1,train
201040607,1,test
201040615,1,test
201040623,1,test
201040631,1,test
201040649,1,train
201040656,1,train
201040664,1,test
201040672,1,train
201040680,1,train
201040698,1,test
201040706,1,train
201040714,1,train
201040730,1,train
201040748,0,test
201040763,1,train
201040771,1,test
201040789,1,test
201040805,0,test
201040839,0,test
201040854,0,train
201040870,0,test
201040904,1,test
201040912,0,test
201040920,0,test
201040946,1,train
201040953,0,train
201040961,1,test
201040987,0,test
201040995,0,test
201041001,0,test
201041019,0,train
201041027,0,test
201041035,1,test
201041043,1,test
201041050,1,test
201041068,0,test
201041076,1,test
201041084,0,test
201041100,0,test
201041118,0,train
201041126,0,test
201041134,0,test
201041142,1,test
201041159,1,test
201041175,1,test
201041191,1,test
201041209,0,test
201041225,0,test
201041233,0,train
201041241,1,test
201041258,1,test
201041266,0,test
201041274,0,test
201041282,1,train
201041290,1,test
201041308,0,test
201041316,1,test
201041332,0,train
201041340,0,test
201041357,0,test
201041365,1,test
201041373,0,test
201041381,1,test
201041399,0,test
201041407,1,test
201041415,0,test
201041423,1,test
201041431,0,train
201041456,1,test
201041464,0,test
201041472,0,test
201041480,1,test
201041498,1,test
201041506,0,test
201041514,0,train
201041522,0,test
201041530,1,test
201041548,0,train
201041555,0,test
201041563,0,test
201041571,0,train
201041589,1,train
201041605,0,test
201041613,0,train
201041621,1,test
201041639,1,test
201041647,1,test
201041654,1,test
201041688,0,train
201041696,1,test
201041704,1,test
201041712,0,test
201041738,1,test
201041746,1,train
201041761,1,test
201041787,1,test
201041795,0,test
201041803,0,test
201041811,1,test
201041829,0,train
201041837,0,train
201041845,1,test
201041852,1,train
201041860,0,train
201041878,1,train
201041886,0,train
201041894,1,test
201041902,0,train
201041910,0,test
201041936,0,test
201041944,0,test
201041969,1,test
201041977,0,test
201041985,0,test
201042009,0,test
201042017,0,test
201042025,0,test
201042033,0,test
201042041,1,test
201042066,1,test
201042074,1,test
201042082,0,test
201042090,0,test
201042108,1,train
201042116,0,test
201042124,1,test
201042132,1,test
201042140,0,train
201042157,0,test
201042165,0,test
201042173,0,test
201042181,0,test
201042207,0,test
201042215,1,train
201042223,0,train
201042249,1,train
201042256,1,train
201042264,0,train
201042272,1,test
201042280,1,train
201042298,1,test
201042306,0,test
201042314,0,train
201042322,1,test
201042330,0,test
201042355,0,test
201042363,0,train
201042371,0,train
201042389,0,test
201042397,1,train
201042405,0,test
201042413,0,train
201042421,1,train
201042439,0,test
201042447,0,train
201042454,0,test
201042462,1,test
201042470,1,train
201042488,0,test
201042504,1,train
201042520,0,test
201042538,0,test
201042553,1,test
201042579,1,test
201042611,0,test
201042629,0,train
201042637,1,test
201042652,0,test
201042686,1,test
201042694,1,test
201042702,1,test
201042710,1,train
201042736,1,train
201042751,0,train
201042769,1,train
201042793,1,train
201042801,1,train
201042819,0,test
201042827,0,test
201042835,0,test
201042843,1,test
201042876,1,test
201042892,0,test
201042900,1,test
201042926,0,test
201042959,0,test
201042975,1,test
201042983,1,test
201042991,0,test
201043007,0,test
201043031,1,train
201043056,0,test
201043064,1,train
201043072,0,test
201043080,1,train
201043098,0,test
201043106,0,test
201043114,1,test
201043130,0,train
201043148,1,test
201043155,0,test
201043163,0,test
201043171,0,train
201043189,1,test
201043197,0,train
201043205,0,test
201043239,1,train
201043254,0,test
201043270,1,test
201043288,0,test
201043296,1,train
201043304,0,train
201043312,0,train
201043320,0,test
201043338,1,test
201043346,0,test
201043353,0,test
201043387,0,test
201043395,0,train
201043403,0,test
201043411,0,test
201043429,0,test
201043445,1,test
201043452,0,test
201043478,0,train
201043486,1,train
201043494,0,test
201043510,1,test
201043528,1,train
201043551,1,train
201043569,1,test
201043585,0,test
201043643,0,test
201043650,0,test
201043668,0,test
201043676,1,test
201043700,1,test
201043742,1,train
201043759,1,test
201043775,1,test
201043783,1,test
201043809,1,test
201043858,0,train
201043866,0,test
201043916,0,test
201043924,0,test
201043932,1,train
201043940,0,train
201043957,1,test
201043973,0,test
201043981,0,test
201044005,1,test
201044021,0,test
201044047,0,train
201044054,1,validation
201044062,1,validation
201044070,0,validation
201044096,1,validation
201044104,0,validation
201044138,0,validation
201044146,0,validation
201044153,0,validation
201044161,0,validation
201044179,1,validation
201044187,0,validation
201044195,1,validation
201044203,0,validation
201044211,1,validation
201044229,0,validation
201044252,0,validation
201044278,0,validation
201044286,0,validation
201044294,1,validation
201044302,1,validation
201044310,0,validation
201044328,0,validation
201044351,0,validation
201044369,1,validation
201044377,1,validation
201044385,1,validation
201044419,0,validation
201044427,1,validation
201044435,1,validation
201044450,1,validation
201044468,1,validation
201044476,0,validation
201044484,0,validation
201044492,0,validation
201044500,1,validation
201044518,0,validation
201044526,0,validation
201044534,1,validation
201044542,1,validation
201044559,0,validation
201044575,1,validation
201044583,0,validation
201044591,1,validation
201044617,1,validation
201044625,1,validation
201044641,0,validation
201044666,1,validation
201044674,0,validation
201044682,0,validation
201044708,0,validation
201044716,0,validation
201044724,1,validation
201044732,1,validation
201044740,1,validation
201044898,1,validation
201050010,0,test
201050036,0,train
201050051,0,test
201050069,0,test
201050101,0,test
201050119,0,test
201050127,0,train
201050135,0,test
201050143,0,test
201050150,0,test
201050168,0,test
201050176,0,test
201050184,0,train
201050192,0,test
201050200,0,train
201050218,0,train
201050226,0,test
201050234,0,test
201050242,0,test
201050259,0,train
201050267,0,train
201050275,0,test
201050283,0,test
201050291,0,test
201050325,0,test
201050333,0,test
201050341,0,test
201050358,0,test
201050366,0,test
201050374,0,train
201050390,0,test
201050408,0,test
201050416,0,test
201050424,0,test
201050432,0,test
201050440,0,test
201050457,1,test
201050465,1,test
201050473,0,test
201050499,0,train
201050523,1,test
201050531,0,test
201050549,0,train
201050556,0,test
201050564,0,test
201050580,0,test
201050598,0,test
201050606,0,test
201050614,0,test
201050622,0,test
201050648,0,train
201050655,0,train
201050663,0,train
201050671,0,test
201050689,0,test
201050697,0,train
201050705,0,test
201050713,0,train
201050721,1,test
201050770,0,test
201050796,0,train
201050804,0,test
201050812,0,train
201050846,0,train
201050887,0,train
201050903,0,test
201050911,0,test
201050937,0,train
201050945,0,train
201050952,0,test
201050960,0,test
201050978,0,test
201050986,0,test
201050994,0,test
201051026,0,test
201051034,0,test
201051042,0,test
201051059,0,test
201051067,0,train
201051075,0,test
201051083,0,test
201051091,0,test
201051117,1,test
201051125,0,test
201051133,0,test
201051141,0,test
201051174,0,train
201051190,0,test
201051208,0,train
201051216,0,test
201051224,0,test
201051232,0,test
201051240,0,train
201051257,0,train
201051265,0,test
201051273,0,test
201051281,0,train
201051299,0,test
201051307,0,test
201051315,0,train
201051323,1,test
201051349,0,test
201051356,0,train
201051364,0,train
201051372,0,test
201051380,0,test
201051398,0,test
201051406,1,train
201051414,0,test
201051422,0,test
201051430,1,train
201051448,0,test
201051455,0,test
201051463,1,test
201051471,0,test
201051497,0,test
201051505,0,test
201051513,0,test
201051521,0,train
201051539,0,train
201051547,0,train
201051554,0,train
201051562,0,test
201051570,0,test
201051588,0,test
201051596,0,test
201051604,0,test
201051612,1,train
201051620,0,test
201051638,0,test
201051646,0,test
201051661,0,train
201051687,0,test
201051695,0,test
201051703,0,test
